id_cliente,nombre,apellido,genero,fecha_nacimiento,provincia,segmento_cliente,estado_cliente
CLI006131,Rodrigo,Calderón Vargas,Masculino,1971-12-27,Limón,Joven,Activo
CLI001439,Esteban,Mora Brenes,Masculino,1954-03-10,Guanacaste,Joven,Inactivo
CLI005118,Roberto,Hernández Navarro,Masculino,1977-02-28,Alajuela,Joven,Activo
CLI007362,Verónica,Méndez Araya,Femenino,1992-08-10,Limón,Estándar,Activo
CLI002760,Marisol,Méndez Rodríguez,Femenino,1995-04-18,Alajuela,Estándar,Activo
CLI002946,Luis,Salazar Campos,Masculino,1965-12-12,Guanacaste,Empresarial,Activo
CLI000796,Iván,Rojas Sánchez,Masculino,1991-12-01,Alajuela,Joven,Activo
CLI002370,Ricardo,Zúñiga Salazar,Masculino,1969-04-29,Heredia,Estándar,Activo
CLI005364,Cristina,Madrigal Jiménez,Femenino,1964-03-11,Puntarenas,Premium,Activo
CLI006947,Raúl,Monge Jiménez,Masculino,1995-12-06,Limón,Estándar,Activo
CLI001580,Iván,Salazar Araya,Masculino,2004-08-18,Limón,Premium,Activo
CLI001334,Ximena,Espinoza Mora,Femenino,1972-07-22,Cartago,Empresarial,Activo
CLI003854,Karla,Zúñiga Castro,Femenino,1984-07-14,Puntarenas,Joven,Inactivo
CLI000316,Daniel,Gómez Calderón,Masculino,1983-11-03,Heredia,Básico,Activo
CLI003597,Manuel,Madrigal González,Masculino,1984-12-09,Cartago,Empresarial,Activo
CLI006399,Melissa,Ureña Salazar,Femenino,1977-07-08,Alajuela,Estándar,Activo
CLI002404,Víctor,Monge Jiménez,Masculino,1984-08-25,Guanacaste,Joven,Activo
CLI007600,Daniela,Madrigal Sánchez,Femenino,1980-07-19,Guanacaste,Básico,Inactivo
CLI004989,Esteban,Méndez Alvarado,Masculino,1962-02-12,Guanacaste,Joven,Inactivo
CLI005776,Miguel,Vega Araya,Masculino,1980-06-24,Puntarenas,Empresarial,Activo
CLI002885,Ana,Solano Bolaños,Femenino,1958-05-16,San José,Joven,Activo
CLI005189,Melissa,Garro Solano,Femenino,1990-11-28,Cartago,Estándar,Activo
CLI003646,Rebeca,Gómez Quesada,Femenino,1986-01-15,San José,Empresarial,Activo
CLI002285,Marcela,Brenes Cordero,Femenino,1986-09-29,Heredia,Premium,Activo
CLI001438,Javier,Castro Madrigal,Masculino,1966-06-05,Cartago,Estándar,Activo
CLI007758,Gerardo,Gómez Jiménez,Masculino,1995-07-10,Alajuela,Básico,Activo
CLI004005,Marcela,González Fonseca,Femenino,2003-03-22,Guanacaste,Premium,Activo
CLI007490,Karla,Navarro Jiménez,Femenino,1963-06-01,Puntarenas,Premium,Activo
CLI001780,Paola,Ureña Brenes,Femenino,2004-04-21,Cartago,Estándar,Activo
CLI003768,Natalia,Fonseca Vargas,Femenino,1982-05-23,Limón,Básico,Activo
CLI000045,Valeria,Madrigal Salazar,Femenino,1969-02-14,Puntarenas,Premium,Activo
CLI003009,Mónica,Salazar Navarro,Femenino,1960-01-20,Heredia,Básico,Activo
CLI007643,Iván,Monge Carmona,Masculino,1976-07-14,Limón,Estándar,Activo
CLI000952,Tatiana,Jiménez Pérez,Femenino,1973-06-24,Limón,Básico,Activo
CLI007171,Andrés,Alvarado Mora,Masculino,2008-05-21,Heredia,Estándar,Inactivo
CLI004881,Óscar,Vargas Hernández,Masculino,1978-06-12,Puntarenas,Premium,Activo
CLI007662,Marcela,Jiménez Jiménez,Femenino,1967-04-08,Limón,Básico,Activo
CLI004497,Víctor,Ramírez Pérez,Masculino,1997-08-25,Guanacaste,Básico,Activo
CLI001140,Melissa,Vega Monge,Femenino,1974-04-03,Guanacaste,Básico,Activo
CLI006608,Andrea,Mora Villalobos,Femenino,1998-09-22, Alajuela,Empresarial,Activo
CLI005476,Juan,Calderón Chacón,Masculino,1963-04-12,Guanacaste,Estándar,Activo
CLI006879,Iván,Mora Salazar,Masculino,1983-07-06,alajuela,Estándar,Activo
CLI000169,Carolina,Carmona Vega,Femenino,1981-03-26,Heredia,Estándar,Activo
CLI007630,Gabriela,Pérez González,Femenino,2001-03-24,Puntarenas,Joven,Activo
CLI006201,Andrés,Villalobos Quesada,Masculino,1955-08-12,Alajuela,Premium,Inactivo
CLI006705,Paola,González Vega,Femenino,1980-09-16,Guanacaste,Premium,Activo
CLI003880,Verónica,Brenes Alvarado,Femenino,1964-02-28,Heredia,Joven,Activo
CLI006833,Javier,Rodríguez Castro,Masculino,1999-04-15,Cartago,Empresarial,Activo
CLI006850,María,Sánchez Calderón,Femenino,1975-04-18,Alajuela,Empresarial,Activo
CLI001840,Valeria,Carmona Calderón,Femenino,1996-12-06,Heredia,Premium,Activo
CLI007119,Tatiana,Brenes Calderón,Femenino,1977-09-08,Guanacaste,Premium,Activo
CLI007164,Miguel,Campos Castro,Masculino,2000-01-17,Alajuela,Joven,Inactivo
CLI003814,Tatiana,Alvarado Calderón,Femenino,1986-06-14,Puntarenas,Empresarial,Activo
CLI001920,Lucía,Méndez González,Femenino,1968-06-25,Puntarenas,Joven,Activo
CLI000029,Adriana,Carmona Chacón,Femenino,1975-01-24,Alajuela,Estándar,Inactivo
CLI003212,Catalina,Vega Garro,Femenino,1965-11-17,Limón,Estándar,Activo
CLI006653,Gerardo,González Méndez,Masculino,2002-06-15,Puntarenas,Joven,Activo
CLI005308,Felipe,Bolaños Mora,Masculino,1968-03-06,Heredia,Empresarial,Activo
CLI005739,Diego,Villalobos Rodríguez,Masculino,2005-08-19,Heredia,Joven,Activo
CLI007920,Ana,Espinoza Espinoza,Femenino,1992-01-31,Puntarenas,Básico,Activo
CLI006243,Sofía,Quesada Garro,Femenino,1963-04-28,Heredia,Básico,Activo
CLI007991,Laura,Alvarado Sánchez,Femenino,1985-10-27,San José,Joven,Activo
CLI005589,Marcela,Gómez Pérez,Femenino,1952-09-09,CARTAGO,Básico,Activo
CLI001119,Kevin,Solano Chacón,Masculino,1997-10-19,Puntarenas,Empresarial,Activo
CLI006296,Pablo,Gómez Ureña,Masculino,1974-04-22,Heredia,Joven,Activo
CLI004536,Andrés,Sánchez Solano,Masculino,1969-04-07,Guanacaste,Empresarial,Activo
CLI002432,Andrés,Bolaños González,Masculino,1958-01-24,Cartago,Joven,Activo
CLI000499,Karla,Monge Méndez,Femenino,1964-07-21,San José,Empresarial,Activo
CLI003554,Roberto,Garro Cordero,Masculino,2004-03-27,Alajuela,Joven,Inactivo
CLI006290,Ricardo,Espinoza Zúñiga,Masculino,1993-08-29,San José,Básico,Activo
CLI000094,Karla,Villalobos Castro,Femenino,1981-01-29,San José,Premium,Activo
CLI002304,Javier,Solano Calderón,Masculino,1996-05-02,Heredia,Empresarial,Activo
CLI006107,Sergio,Solano Gómez,Masculino,1971-08-03,Puntarenas,Básico,Activo
CLI005874,Mauricio,Rodríguez Jiménez,Masculino,1961-07-16,San José,Básico,Activo
CLI006966,Verónica,Bolaños Hernández,Femenino,1986-08-19, Heredia,Joven,Activo
CLI002448,Mauricio,Hernández Jiménez,Masculino,1976-08-18,Cartago,Empresarial,Activo
CLI001055,Marcela,Méndez Espinoza,Femenino,2006-08-12,Guanacaste,Estándar,Activo
CLI001520,Vanessa,Vargas Rodríguez,Femenino,1957-02-20,San José,Estándar,Activo
CLI004457,Catalina,Méndez Jiménez,Femenino,1955-09-18,Cartago,Premium,Activo
CLI005177,Valeria,Solano Gómez,Femenino,1982-08-29,San José,Empresarial,Activo
CLI003314,Francisco,Sánchez Garro,Masculino,1956-02-17,Heredia,Joven,Inactivo
CLI003844,Paola,Calderón Bolaños,Femenino,1988-07-09,Guanacaste,Joven,Activo
CLI007906,Laura,Bolaños Calderón,Femenino,1996-11-26,puntarenas,Empresarial,Activo
CLI007453,Lucía,Bolaños Méndez,Femenino,1991-05-31,Heredia,Premium,Activo
CLI002664,Marcela,Hernández Pérez,Femenino,2002-02-19,Hereda,Joven,Inactivo
CLI004321,Sofía,Garro Espinoza,Femenino,2003-01-28,Limón,Básico,Activo
CLI007145,Andrea,Ramírez Ramírez,Femenino,1976-07-28,Puntarenas,Estándar,Activo
CLI004129,Marco,Salazar Araya,Masculino,1955-01-01,San José,Joven,Activo
CLI005623,Carolina,Navarro Cordero,Femenino,2006-07-09,Guanacaste,Estándar,Activo
CLI001664,Marco,Campos Ramírez,Masculino,2001-05-29,Heredia,Empresarial,Activo
CLI006810,Natalia,Villalobos Vargas,Femenino,1978-05-11,Guanacaste,Estándar,Activo
CLI004969,Catalina,Zúñiga Mora,Femenino,1960-09-25,Alajuela,Premium,Activo
CLI003808,Juan,Villalobos Carmona,Masculino,1981-02-21,Guanacaste,Estándar,Activo
CLI000275,Mauricio,Carmona Salazar,Masculino,1960-12-28,Guanacaste,Empresarial,Activo
CLI001046,Laura,Méndez Rojas,Femenino,1990-10-03,Alajuela,Premium,Inactivo
CLI004344,Miguel,Salazar Mora,Masculino,1969-02-21,Limón,Estándar,Activo
CLI005649,Marisol,Campos Pérez,Femenino,2007-11-21,Alajuela,Básico,Activo
CLI005442,Paola,Araya Espinoza,Femenino,1989-01-28,Guanacaste,Estándar,Activo
CLI001211,Carlos,Espinoza Sánchez,Masculino,1990-04-24,Cartago,Premium,Inactivo
CLI005685,Alejandra,Mora Carmona,Femenino,1963-03-26,Guanacaste,Joven,Activo
CLI002262,Fabiola,Campos Pérez,Femenino,2003-05-31,Heredia,Premium,Activo
CLI004283,Laura,Castro Madrigal,Femenino,1958-08-29,Puntarenas,Estándar,Inactivo
CLI004851,Ana,Vargas Monge,Femenino,1999-07-18,Guanacaste,Empresarial,Activo
CLI003036,Kevin,González Pérez,Masculino,1960-01-05,Limón,Empresarial,Activo
CLI005917,Carlos,Chacón Calderón,Masculino,1963-07-27,Cartago,Básico,Activo
CLI002854,Carlos,Mora Mora,Masculino,1961-10-11,San José,Empresarial,Activo
CLI005832,Rodrigo,Sánchez Chacón,Masculino,1953-07-31,Cartago,Estándar,Activo
CLI006925,Víctor,Gómez Chacón,Masculino,1960-03-15,Limón,Joven,Activo
CLI002199,Ximena,Calderón Rodríguez,Femenino,1954-02-02,Limón,Joven,Activo
CLI006490,Roberto,Gómez Jiménez,Masculino,1956-10-10,Limón,Empresarial,Activo
CLI007435,Kevin,Cordero Madrigal,Masculino,1971-11-14,SAN JOSE,Empresarial,Activo
CLI001683,Catalina,González Brenes,Femenino,1999-01-04,San José,Básico,Inactivo
CLI007625,Sergio,Rojas Rodríguez,Masculino,1966-06-02,Alajuela,Joven,Activo
CLI000359,Ricardo,Méndez Alvarado,Masculino,1953-01-15,Limón,Empresarial,Activo
CLI001830,Sofía,Monge Chacón,Femenino,2002-05-21,Hereda,Joven,Activo
CLI001898,Raúl,Castro Jiménez,Masculino,1983-02-04,Limón,Empresarial,Activo
CLI000262,Andrea,Vega Fonseca,Femenino,1975-07-01,Limón,Joven,Activo
CLI005943,Luis,Zúñiga Rodríguez,Masculino,1998-01-01,Cartago,Empresarial,Activo
CLI004828,Lucía,Monge Zúñiga,Femenino,1955-07-15,Puntarenas,Estándar,Activo
CLI003412,Rodrigo,Navarro Espinoza,Masculino,1984-12-03,Cartago,Joven,Activo
CLI000291,Vanessa,Salazar Ramírez,Femenino,1971-04-11,Limón,Estándar,Activo
CLI007515,Paola,Villalobos Rojas,Femenino,1983-12-05,Heredia,Empresarial,Activo
CLI005021,Andrea,Gómez Araya,Femenino,1991-08-10,Cartago,Premium,Activo
CLI002714,Valeria,Mora González,Femenino,1985-05-10,San José,Básico,Activo
CLI002003,Silvia,Vargas Castro,Femenino,2005-09-04,Alajuela,Joven,Activo
CLI003258,José,Rodríguez Mora,Masculino,1962-05-07,Cartago,Joven,Activo
CLI007590,Carolina,Chacón Calderón,Femenino,1979-08-12,Guanacaste,Estándar,Activo
CLI000521,Ricardo,Quesada Carmona,Masculino,1987-06-01,Cartago,Premium,Activo
CLI005810,Patricia,Vargas Sánchez,Femenino,1999-11-04,Puntarenas,Premium,Activo
CLI007369,Manuel,Calderón Calderón,Masculino,1972-05-02,Limón,Joven,Activo
CLI000420,Adriana,Ureña Jiménez,Femenino,1996-10-30,Alajuela,Joven,Activo
CLI007547,Esteban,Quesada Pérez,Masculino,1983-01-24,Puntarenas,Joven,Activo
CLI000325,Rebeca,Gómez Jiménez,Femenino,1960-11-25,Heredia,Básico,Activo
CLI005686,Víctor,Calderón González,Masculino,1972-04-01,Puntarenas,Empresarial,Activo
CLI000025,Mónica,Jiménez Bolaños,Femenino,1956-04-27,Limón,Premium,Activo
CLI005062,Alejandra,Ramírez Vega,Femenino,1989-07-22,San José,Joven,Activo
CLI002426,Andrea,Calderón Campos,Femenino,1988-06-16,Guanacaste,Joven,Activo
CLI003018,Rebeca,Vega Alvarado,Femenino,1998-11-08,Heredia,Joven,Activo
CLI001723,María,Carmona Brenes,Femenino,2008-02-22,Puntarenas,Básico,Activo
CLI001091,Verónica,Zúñiga Jiménez,Femenino,1975-09-28,Alajuela,Joven,Activo
CLI001246,Gabriela,Alvarado Fonseca,Femenino,1980-03-22,Alajuela,Premium,Activo
CLI001063,Rebeca,González Méndez,Femenino,1979-07-30,Cartago,Joven,Activo
CLI001593,Sergio,Rojas Araya,Masculino,1953-07-28,Alajuela,Estándar,Inactivo
CLI006769,Javier,Zúñiga Navarro,Masculino,1971-09-10,Guanacaste,Estándar,Activo
CLI006625,Yolanda,González Quesada,Femenino,1978-11-02,Cartgago,Premium,Activo
CLI005058,Laura,Vega Méndez,Femenino,1992-06-27,San José,Estándar,Activo
CLI001959,Felipe,Ureña Vega,Masculino,1990-11-01,Limón,Básico,Activo
CLI001407,Ana,Navarro Rojas,Femenino,1957-07-30,San José,Estándar,Activo
CLI004767,Felipe,Villalobos Rojas,Masculino,1981-03-22,Heredia,Joven,Activo
CLI003223,Gabriela,Rojas Garro,Femenino,1966-03-15,Puntarenas,Joven,Activo
CLI000367,José,Mora Ureña,Masculino,1988-07-12,Limón,Empresarial,Inactivo
CLI000612,Valeria,Quesada Vargas,Femenino,1956-11-03,Guanacaste,Empresarial,Activo
CLI001100,Fernando,Espinoza Castro,Masculino,1999-02-06,Heredia,Joven,Activo
CLI002770,Marcela,Chacón Rojas,Femenino,1997-10-12,Cartago,Básico,Activo
CLI005080,Ximena,Campos Vargas,Femenino,1976-09-25,San José,Joven,Activo
CLI004824,Laura,Ureña Quesada,Femenino,1973-05-07,Heredia,Empresarial,Activo
CLI006254,Carolina,Ureña Araya,Femenino,1989-05-07,Guanacaste,Premium,Activo
CLI001823,Ana,Carmona Gómez,Femenino,1962-05-01,Guanacaste,Joven,Activo
CLI006431,Catalina,Quesada Salazar,Femenino,1963-06-16,San José,Básico,Activo
CLI006976,Verónica,Araya Bolaños,Femenino,1974-12-17,Cartago,Básico,Activo
CLI002139,Melissa,Madrigal Rojas,Femenino,2002-10-01,Alajuela,Básico,Activo
CLI002024,Ricardo,Alvarado Méndez,Masculino,1994-05-24,Guanacaste,Básico,Inactivo
CLI006385,Valeria,Monge Méndez,Femenino,1967-05-17,Limón,Básico,Activo
CLI003079,Marco,Monge Campos,Masculino,2003-07-24,Guanacaste,Premium,Activo
CLI003744,Ximena,González Mora,Femenino,1970-11-08,Alajuela,Básico,Inactivo
CLI000148,Marcela,Vega Ramírez,Femenino,1995-08-27,Cartago,Básico,Activo
CLI002057,Marco,Quesada Hernández,Masculino,1984-05-03,Limón,Premium,Activo
CLI004898,Laura,Rojas Cordero,Femenino,1968-02-26,Cartago,Estándar,Inactivo
CLI006747,Sergio,Cordero Carmona,Masculino,1987-01-12,ALAJUELA,Premium,Inactivo
CLI004034,Marcela,Gómez Solano,Femenino,1967-04-15,Alajuela,Estándar,Activo
CLI000921,Marco,Mora Castro,Masculino,1961-07-30,Alajuela,Estándar,Inactivo
CLI007936,Alejandro,Quesada Hernández,Masculino,1991-04-26,San José,Básico,Activo
CLI002944,Paola,Bolaños Carmona,Femenino,1970-09-07,Limón,Básico,Activo
CLI006621,Luis,González Rodríguez,Masculino,2001-08-05,Limón,Empresarial,Activo
CLI002055,Carlos,Mora Cordero,Masculino,1998-08-19,San José,Empresarial,Activo
CLI005680,José,Méndez Hernández,Masculino,2003-02-18,San José,Empresarial,Activo
CLI002889,Laura,Espinoza Mora,Femenino,1962-10-01,Guanacaste,Premium,Activo
CLI000253,Lucía,Chacón Campos,Femenino,1987-06-03,Guanacaste,Empresarial,Activo
CLI006975,Catalina,Espinoza Calderón,Femenino,1973-04-06,Puntarenas,Joven,Activo
CLI001913,Ricardo,Salazar Cordero,Masculino,2008-01-12,Guanacaste,Estándar,Activo
CLI007538,José,Pérez Ureña,Masculino,1960-09-26,Limón,Estándar,Inactivo
CLI003801,Verónica,Brenes Solano,Femenino,1976-03-06,Cartago,Básico,Activo
CLI000485,Lucía,Madrigal Navarro,Femenino,1997-04-24,San José,Básico,Inactivo
CLI005600,Vanessa,Zúñiga Campos,Femenino,1996-12-29,Heredia,Joven,Inactivo
CLI002690,Marcela,Brenes Vega,Femenino,1977-12-25,Hereda,Básico,Activo
CLI002209,Marisol,Espinoza Vargas,Femenino,1970-02-01,Cartago,Premium,Activo
CLI002996,Sergio,Madrigal Vega,Masculino,1990-05-23,Guanacaste,Empresarial,Activo
CLI002950,Laura,Navarro Alvarado,Femenino,1983-06-03,Guanacaste,Empresarial,Activo
CLI005654,Catalina,Campos Monge,Femenino,1981-07-20,PUNTARENAS,Premium,Activo
CLI003573,Andrea,Quesada Solano,Femenino,1955-01-10,Puntarenas,Básico,Activo
CLI007726,Ana,Jiménez Jiménez,Femenino,1962-09-05,Alajuela,Básico,Activo
CLI003730,Catalina,Alvarado Pérez,Femenino,1969-02-20,Cartago,Empresarial,Activo
CLI002938,María,Villalobos Carmona,Femenino,2005-01-06,Limón,Premium,Activo
CLI004595,Sergio,Castro Ureña,Masculino,1972-11-25,Puntarenas,Premium,Activo
CLI003451,Andrés,Vargas Méndez,Masculino,1975-08-24,Limón,Joven,Activo
CLI001791,Juan,Villalobos González,Masculino,1974-11-30,Puntarenas,Premium,Inactivo
CLI002254,Juan,Fonseca Fonseca,Masculino,1983-06-26,Heredia,Básico,Activo
CLI007765,Luis,Castro Calderón,Masculino,1992-02-15,Alajuela,Premium,Activo
CLI001732,Cristina,Campos Castro,Femenino,1989-03-11,Puntarenas,Estándar,Activo
CLI001751,Karla,Villalobos Araya,Femenino,1971-10-02,Cartago,Estándar,Activo
CLI007678,Manuel,Carmona Rodríguez,Masculino,1990-04-11,San José,Joven,Activo
CLI007965,Andrea,Rojas Rodríguez,Femenino,1961-02-24,puntarenas,Premium,Activo
CLI004217,Pablo,Araya Cordero,Masculino,1982-10-04,Guanacaste,Básico,Activo
CLI002680,Miguel,Fonseca Calderón,Masculino,1982-10-03,Puntarenas,Premium,Activo
CLI007722,Alejandro,Ramírez Sánchez,Masculino,1972-07-26,Guanacaste,Premium,Activo
CLI006768,Gabriela,Jiménez González,Femenino,1989-12-20,Cartago,Empresarial,Activo
CLI002414,Verónica,Espinoza Jiménez,Femenino,1976-03-21,Limón,Básico,Activo
CLI001366,Mónica,Vega Cordero,Femenino,1964-12-13,Heredia,Joven,Activo
CLI005349,Eduardo,Castro González,Masculino,1957-02-05,San José,Joven,Inactivo
CLI004632,Valeria,Calderón Hernández,Femenino,1976-05-21,Puntarenas,Empresarial,Activo
CLI006761,Diego,Cordero Monge,Masculino,1960-07-28,Heredia,Premium,Activo
CLI001066,Carlos,Vega Navarro,Masculino,2005-12-12,Alajuela,Premium,Activo
CLI007424,Gabriela,Pérez Mora,Femenino,1972-01-21,Puntarenas,Empresarial,Activo
CLI003659,Manuel,Jiménez Araya,Masculino,2006-02-11,Heredia,Joven,Activo
CLI002303,Sergio,Ramírez Vega,Masculino,1951-08-21,Alajuela,Premium,Activo
CLI007271,Pablo,Bolaños Araya,Masculino,1988-12-01,Puntarenas,Estándar,Activo
CLI004332,Iván,Carmona Garro,Masculino,1967-10-03,Alajuela,Básico,Activo
CLI004248,Mauricio,Méndez Espinoza,Masculino,1989-10-27,Cartago,Joven,Activo
CLI003369,Ana,Rodríguez Zúñiga,Femenino,1969-11-09,San José,Empresarial,Inactivo
CLI002061,Kevin,Rodríguez Ramírez,Masculino,1972-08-23,Guanacaste,Básico,Inactivo
CLI001916,Marcela,Hernández Villalobos,Femenino,2005-06-06,Alajuela,Empresarial,Activo
CLI005344,Paola,Navarro Quesada,Femenino,1994-09-09,Guanacaste,Joven,Activo
CLI003121,Cristina,Madrigal Quesada,Femenino,2004-02-28,Alajuela,Estándar,Activo
CLI000793,Miguel,Jiménez Campos,Masculino,1964-10-13,Puntarenas,Empresarial,Activo
CLI003506,Vanessa,Jiménez Fonseca,Femenino,1963-01-21,Heredia,Estándar,Activo
CLI007421,Kevin,Espinoza Ureña,Masculino,1970-05-07,Puntarenas,Empresarial,Activo
CLI006803,Rebeca,Araya Mora,Femenino,1993-04-03,San José,Empresarial,Activo
CLI000695,Yolanda,Zúñiga Brenes,Femenino,1992-03-22,Limón,Joven,Activo
CLI007795,Adriana,Bolaños Ramírez,Femenino,1966-01-19,Hereda,Empresarial,Activo
CLI003679,Melissa,Sánchez Campos,Femenino,1966-04-04,Alajuela,Básico,Activo
CLI004162,Marisol,Vargas Espinoza,Femenino,1956-07-15,Heredia,Premium,Inactivo
CLI003891,Verónica,Campos Monge,Femenino,1997-05-17,Cartgago,Empresarial,Activo
CLI002321,Patricia,Navarro Ramírez,Femenino,1976-05-10,Cartago,Joven,Activo
CLI004686,Adrián,Mora Madrigal,Masculino,1995-05-28,Guanacaste,Joven,Activo
CLI000224,José,Navarro Alvarado,Masculino,1978-08-06,Alajuela,Empresarial,Activo
CLI004493,Marisol,Madrigal Hernández,Femenino,1986-06-06,Limón,Básico,Activo
CLI002541,Javier,Vargas Araya,Masculino,1953-07-19,Limón,Joven,Activo
CLI005889,Ana,Monge Pérez,Femenino,1977-10-04,Heredia,Premium,Inactivo
CLI003500,Luis,Cordero Vargas,Masculino,1963-03-14,Heredia,Estándar,Activo
CLI004422,Pablo,Espinoza Pérez,Masculino,1980-07-16,Alajuela,Empresarial,Inactivo
CLI001506,Adriana,Espinoza Rojas,Femenino,1960-12-29,Heredia,Básico,Activo
CLI001362,Mauricio,Pérez Rojas,Masculino,1987-04-29,Cartgago,Joven,Activo
CLI003441,Adrián,Jiménez Fonseca,Masculino,1978-12-20,Cartago,Premium,Activo
CLI007717,Adriana,Madrigal Solano,Femenino,1990-10-31,Heredia,Joven,Activo
CLI002106,Valeria,Vega Alvarado,Femenino,1962-04-15,Puntarenas,Joven,Activo
CLI003093,Andrea,Araya Jiménez,Femenino,1983-03-17,Limón,Joven,Inactivo
CLI004731,Verónica,Villalobos Mora,Femenino,1959-10-22,Cartago,Premium,Activo
CLI000985,Esteban,Campos Mora,Masculino,1969-10-24,Guanacaste,Empresarial,Activo
CLI000567,Laura,Campos Navarro,Femenino,1955-07-24,ALAJUELA,Joven,Activo
CLI003263,Melissa,Araya Hernández,Femenino,1999-09-28,Guanacaste,Básico,Activo
CLI000469,Víctor,Castro Salazar,Masculino,1971-07-20,Guanacaste,Estándar,Activo
CLI004631,Vanessa,Alvarado Castro,Femenino,1987-08-09,San José,Estándar,Activo
CLI001325,Alejandro,Ureña Rojas,Masculino,1958-12-04,Limón,Premium,Activo
CLI005868,Catalina,Solano Garro,Femenino,1982-09-10,alajuela,Básico,Activo
CLI003823,Juan,Méndez Jiménez,Masculino,1953-11-04,Puntarenas,Estándar,Activo
CLI006247,Miguel,Rojas Alvarado,Masculino,1980-11-01,Heredia,Estándar,Activo
CLI004664,Ana,Villalobos Alvarado,Femenino,1979-04-07,Limón,Básico,Activo
CLI002424,Kevin,Ramírez Espinoza,Masculino,1983-05-06,Hereda,Premium,Activo
CLI004578,Tatiana,Brenes Villalobos,Femenino,1993-07-31,Hereda,Básico,Activo
CLI005635,Alejandra,González Madrigal,Femenino,1996-12-19,Puntarenas,Estándar,Activo
CLI002478,Alejandro,Fonseca Pérez,Masculino,1978-02-24,Alajuela,Premium,Activo
CLI000542,Diego,Calderón Jiménez,Masculino,1956-08-14,Heredia,Básico,Activo
CLI002296,Natalia,Navarro Vega,Femenino,1967-03-09,Alajuela,Estándar,Activo
CLI000009,Marisol,Villalobos Pérez,Femenino,1992-12-31,San José,Premium,Activo
CLI007134,Miguel,Cordero Solano,Masculino,1999-08-14,Hereda,Básico,Activo
CLI000735,Natalia,González Mora,Femenino,1980-09-25,Limón,Estándar,Activo
CLI002726,Carolina,Villalobos Mora,Femenino,1966-07-26,guanacaste,Premium,Activo
CLI005410,Miguel,Bolaños Vega,Masculino,1990-06-23,Hereda,Estándar,Activo
CLI003903,Sofía,Quesada Chacón,Femenino,1989-08-31,Alajuela,Estándar,Activo
CLI005787,Óscar,Gómez Brenes,Masculino,1959-11-25,Cartago,Estándar,Activo
